Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(Default)	Opportunity(Default)
965470	MCA1W52H2T	Unit ES_03, Section ES_03-6	EG53A	1	-21.6-38 = 38.8y-y+38-38								1.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	7
965760	MCA1W52H2T	Unit CTA1_08, Section CTA1_08-3	L5FB02	1	YLabel								1.0				Labelling the axes	69
966118	MCA1W52H2T	Unit ES_04, Section ES_04-16	LIT55	1	(y-3)+m*7 = m*x-m*7+m*7								1.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	42
966264	MCA1W52H2T	Unit CTA1_10, Section CTA1_10-3	DISTFB05_SP	1	R3C1								1.0				Define Variable	47
967987	t3dx1x27e1	Unit CTA1_06, Section CTA1_06-3	BH1T43	1	R3C1								1.0				Define Variable	19
968281	Uv4cSe2ijd	Unit ES_02, Section ES_02-8	EG41	1	row3-N-x								1.0					
968465	Uv4cSe2ijd	Unit CTA1_13, Section CTA1_13-1	PROP12	2	R6C2								0.0				Find Y, Simple~~Using small numbers~~Using difficult numbers	2~~14~~14
968785	Uv4cSe2ijd	Unit CTA1_06, Section CTA1_06-3	FEB04	1	R4C1								1.0				Using small numbers~~Find X, positive slope~~Using difficult numbers	57~~15~~45
969444	Uv4cSe2ijd	Unit ES_03, Section ES_03-8	LIT18A	1	row2u								1.0					
969472	Uv4cSe2ijd	Unit CTA1_08, Section CTA1_08-2	L1FB13	1	R3C1								1.0				Define Variable	32
973120	YtB3X13RXe	Unit CTA1_06, Section CTA1_06-4	JAN09	2	yMax								1.0				Changing axis bounds	55
973429	YtB3X13RXe	Unit ES_03, Section ES_03-8	LIT10A	1	g = -1(0-b)								0.0					
973460	YtB3X13RXe	Unit CTA1_08, Section CTA1_08-2	REAL30	1	yMax								0.0				Changing axis bounds	70
979310	i0FfLG15di	Unit CTA1_06, Section CTA1_06-4	BH1T52	1	R4C1								1.0				Using simple numbers~~Using small numbers~~Find X, negative slope	15~~14~~3
979650	i0FfLG15di	Unit ES_03, Section ES_03-7	LIT7	1	g = u/(-b)								1.0					
979858	i0FfLG15di	Unit CTA1_08, Section CTA1_08-3	NOV13	1	XLabel								1.0				Labelling the axes	58
979970	i0FfLG15di	Unit ES_04, Section ES_04-6	EG55	2	-7.9(y+1.8) = 0								1.0				[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]	14
980216	merKN5i5Of	Unit ES_02, Section ES_02-10	EG44	3	row3-N-constant factors								1.0					
981918	st945Ucdi6	Unit CTA1_06, Section CTA1_06-5	FBSMR3	2	XLabel								1.0				Labelling the axes	16
982186	st945Ucdi6	Unit ES_03, Section ES_03-7	LIT10	1	-f = 0-a								1.0				[SkillRule: Consolidate vars, no coeff; CLT]	31
982475	st945Ucdi6	Unit CTA1_08, Section CTA1_08-3	REAL10	1	R3C1								1.0				Define Variable	25
982743	st945Ucdi6	Unit ES_04, Section ES_04-12	EG58A	1	constant factors2R1								1.0					
985745	694Y3fju01	Unit ES_04, Section ES_04-16	LIT59A	1	c+s*y+s*z-(c+s*y) = w-t-(c+s*y)								1.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	1
986046	694Y3fju01	Unit CTA1_10, Section CTA1_10-5	DISTFB08_SP	1	R5C1								1.0				Entering a given	63
986243	694Y3fju01	Unit ES_07, Section ES_07-4	LIT65A	1	k*(-m-s)/(-m-s) = (n*t-h*q)/(-m-s)								1.0				[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	11
986639	694Y3fju01	Unit CTA1_12, Section CTA1_12-6	SYSFB03	1	R2C1								1.0				Identifying units	58
986765	694Y3fju01	Unit ES_05, Section ES_05-8	EG61	1	-9.64+(-1.06y) = 7.4								1.0				[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]	106~~25
987187	694Y3fju01	Unit CTA1_14, Section CTA1_14-4	IPCTURDUCKEN	1	25-(4/10)*D = 0								1.0				[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	159
987653	694Y3fju01	Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2	YGT5X+12	1	XCoordinate1_2								1.0				Positive Constants, SIF	14
987834	694Y3fju01	Unit CTA1_15, Section CTA1_15-2	SYSFB14	1	R1C2								1.0					
998854	QUcO70Q91P	Unit ES_03, Section ES_03-7	LIT1	1	s+r = t								1.0				[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: Isolate positive; x+a=b, positive]	17~~3
999034	QUcO70Q91P	Unit CTA1_08, Section CTA1_08-2	FEB09	1	Formula 1 Coeff 0								0.0				Setting the y-intercept	11
999608	QUcO70Q91P	Unit ES_04, Section ES_04-16	LIT57A	1	n+3-3 = (b-c)/j-3								1.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	48
999780	QUcO70Q91P	Unit CTA1_10, Section CTA1_10-3	DISTFB04_SP	1	160 = 1.25X								1.0				[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	47~~110
999953	QUcO70Q91P	Unit ES_07, Section ES_07-1	LIT52	1	(g*r+5n)/(y+r) = f*(y+r)/(y+r)								1.0					
1003198	zUlk9c7UEv	Unit CTA1_06, Section CTA1_06-4	L6FB07	2	6.44T+325 = 2500								1.0				[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	18
1003712	zUlk9c7UEv	Unit ES_03, Section ES_03-7	LIT4	1	a*h/a = w/a								1.0					
1003937	zUlk9c7UEv	Unit CTA1_08, Section CTA1_08-3	NOV13	1	XLabel								1.0				Labelling the axes	68
1004265	zUlk9c7UEv	Unit ES_04, Section ES_04-13	LIT46	1	3/n*n = -5h*n								0.0					
1004444	zUlk9c7UEv	Unit CTA1_10, Section CTA1_10-2	DIST09_SP	1	R5C1								1.0				Using simple numbers~~Using large numbers~~Find X, positive slope	55~~31~~35
1004550	pXs7s2k8Jv	Unit ES_02, Section ES_02-6	EG40	6	row2constant factors								1.0					
1004817	1k3GIfwBw6	Unit ES_04, Section ES_04-14	LIT30A	1	INNERn1								1.0					
1005225	1k3GIfwBw6	Unit CTA1_10, Section CTA1_10-6	DISTFB12_SP	1	R4C1								1.0				Entering a given	71
1005457	1k3GIfwBw6	Unit ES_07, Section ES_07-4	LIT63A	2	n*t-h*r+h*r = c*j+z*n+h*r								1.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	49
1005501	1k3GIfwBw6	Unit CTA1_12, Section CTA1_12-1	LDEMO_SYS	1	R4C1								1.0				Entering a given	73
1005662	1k3GIfwBw6	Unit ES_05, Section ES_05-9	EG62A	3	1016.09y = -8267.12								1.0				[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	64~~163
1005775	1k3GIfwBw6	Unit CTA1_14, Section CTA1_14-2	1PTFB11	1	-5M = -1,260								1.0				[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]	181~~30
1006822	7tV3w3qB6t	Unit CTA1_06, Section CTA1_06-3	FOR05	1	yMax								1.0				Changing axis bounds	41
1008076	F9WJ1RKM4L	Unit CTA1_08, Section CTA1_08-3	DEC04	1	yMax								1.0				Changing axis bounds	6
1008454	F9WJ1RKM4L	Unit ES_04, Section ES_04-16	LIT58A	1	7+z*(c+q)-7 = s+g-7								1.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	32
1008550	F9WJ1RKM4L	Unit CTA1_10, Section CTA1_10-2	DIST03_SP	1	R2C2								1.0				Identifying units	17
1008702	hgivhSMgnH	Unit CTA1_06, Section CTA1_06-4	L6FB07	1	6.44T+325 = 2500								1.0				[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	5
1008903	i5Y9A05Ph8	Unit ES_03, Section ES_03-8	LIT2A	1	c1R1								1.0					
1009082	i5Y9A05Ph8	Unit CTA1_08, Section CTA1_08-2	FEB02	1	R3C1								1.0				Define Variable	11
1009434	i5Y9A05Ph8	Unit ES_04, Section ES_04-13	LIT28	1	h/b+2 = z								1.0				[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]	2
1009799	i5Y9A05Ph8	Unit CTA1_10, Section CTA1_10-3	DISTFB06_SP	1	0.3D = 232500								1.0				[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	44~~122
1010117	i5Y9A05Ph8	Unit ES_07, Section ES_07-4	LIT66A	1	-x*z+x*s = t*n+c*h								1.0				[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}]	23
1010204	i5Y9A05Ph8	Unit ES_05, Section ES_05-4	EG59A	1	-68/-114 = -114y/-114								1.0				[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	69
1015269	rE6U5574qn	Unit CTA1_06, Section CTA1_06-5	FBSMR2	1	R4C1								1.0				Entering a given	11
1015518	rE6U5574qn	Unit ES_03, Section ES_03-8	LIT10A	1	constant terms1R1								1.0					
1015785	rE6U5574qn	Unit CTA1_08, Section CTA1_08-3	JAN12	1	Intercept Field 1								0.0				Entering the y-intercept	18
1015993	rE6U5574qn	Unit ES_04, Section ES_04-14	LIT27A	1	6r/6 = (90-g)/6								1.0				[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	33
1016258	rE6U5574qn	Unit CTA1_10, Section CTA1_10-5	DISTFB08_SP	1	R3C2								1.0				Using simple numbers~~Write expression, positive slope~~Using large numbers	35~~31~~22
1016388	rE6U5574qn	Unit ES_07, Section ES_07-4	LIT66A	1	-x*z-c*h+x*s+c*h = t*n+c*h								1.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	49
1016464	rE6U5574qn	Unit CTA1_12, Section CTA1_12-1	LDEMO_SYS	1	xMax								1.0				Changing axis bounds	48
1016580	rE6U5574qn	Unit ES_05, Section ES_05-9	EG62A	1	9033.71-489.11y = -93.36y-3033.95								1.0				[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	25
1016597	Rl6LafSUXj	Unit ES_02, Section ES_02-10	EG44	1	row2x								0.0					
1016712	Rl6LafSUXj	Unit CTA1_13, Section CTA1_13-1	PROP13	1	R2C1								1.0				Identifying units	5
1017329	Rl6LafSUXj	Unit CTA1_06, Section CTA1_06-5	FBSMR1	1	R2C1								1.0				Identifying units	46
1017521	Rl6LafSUXj	Unit ES_03, Section ES_03-5	EG51	1	0.1y = 8.4								1.0				[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	38~~63
1020097	2kb387yOiG	Unit ES_02, Section ES_02-10	EG44	6	row1-N-constant factors								1.0					
1020163	2kb387yOiG	Unit CTA1_13, Section CTA1_13-1	PROP12	1	R5C1								1.0				Entering a given	22
1020764	2kb387yOiG	Unit CTA1_06, Section CTA1_06-4	L6FB19	1	R4C1								1.0				Entering a given	114
1021253	2kb387yOiG	Unit ES_03, Section ES_03-6	EG52	1	17.3/9.1 = 9.1x/9.1								1.0				[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	29
1021667	2kb387yOiG	Unit CTA1_08, Section CTA1_08-3	JAN12	1	Intercept Field 1								0.0				Entering the y-intercept	4
1022713	2kb387yOiG	Unit ES_04, Section ES_04-16	LIT58A	1	row1-N-z								1.0					
1022813	2kb387yOiG	Unit CTA1_10, Section CTA1_10-2	REAL18_SP	1	R5C1								1.0				Entering a given	145
1029094	jdT9cZAxyb	Unit ES_05, Section ES_05-12	LIT39	1	y = m*x+b								1.0				[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	39
1029531	jdT9cZAxyb	Unit CTA1_14, Section CTA1_14-4	2PTFB14	1	R1C1								1.0					
1029896	jdT9cZAxyb	Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2	P-3X-YLT6	1	XCoordinate1_1								1.0				Negative Constant, GLF	24
1030273	jdT9cZAxyb	Unit CTA1_15, Section CTA1_15-3	SYS06	1	xScale								1.0				Changing axis intervals	13
1032713	uz40H610bF	Unit ES_03, Section ES_03-8	LIT5A	2	n/r*r = y*r								1.0				[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	1
1032935	uz40H610bF	Unit CTA1_08, Section CTA1_08-3	PERCENT12	1	yMin								1.0				Changing axis bounds	25
1033537	uz40H610bF	Unit ES_04, Section ES_04-14	LIT37A	1	z/(-u) = -u*y/(-u)								1.0				[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	40
1033793	uz40H610bF	Unit CTA1_10, Section CTA1_10-4	FOR08_SP	1	R1C1								1.0					
1034190	uz40H610bF	Unit ES_07, Section ES_07-5	LIT73	1	d = r*t								1.0				[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	138
1036885	wz0V4oY4Z2	Unit CTA1_06, Section CTA1_06-5	FBSMR3	2	0.99-0.05P = 0.44								0.0				[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	36
1037261	wz0V4oY4Z2	Unit ES_03, Section ES_03-8	LIT11A	1	n1R1								0.0					
1038209	Y5XkapASsg	Unit CTA1_06, Section CTA1_06-4	BH1T48	1	-4050000S = -500000000								1.0				[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]	17~~2
1038573	Y5XkapASsg	Unit ES_03, Section ES_03-6	EG51A	1	-12.4y+13.2-13.2 = -16-13.2								0.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	7
1038675	YoXjDl010q	Unit CTA1_02, Section CTA1_02-4	BH1T29B	1	R2C2								0.0				Identifying units	4
1041774	a43DzeQWut	Unit CTA1_06, Section CTA1_06-5	FBSMR2	1	YUnit								1.0					
1041905	a43DzeQWut	Unit ES_03, Section ES_03-6	EG51	1	-0.9y = 1.1								1.0				[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]	24~~14
1042153	a43DzeQWut	Unit CTA1_08, Section CTA1_08-2	FEB02	1	YUnit								1.0					
1042485	a43DzeQWut	Unit ES_04, Section ES_04-10	EG57	2	-72-(-2) = -4x-2-(-2)								1.0				[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	41
1042738	a43DzeQWut	Unit CTA1_10, Section CTA1_10-2	DIST09_SP	1	T*12000 = 60000								1.0				[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	36~~121
1048393	Un24RpQEWg	Unit ES_04, Section ES_04-15	LIT55	1	(y-3) = m*(x-7)								1.0				[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Eliminate Parens; {[var expr]/[const expr] = [const expr], multiply; [var expr]*[const expr] = [const expr], divide}]	35~~3
1048689	Un24RpQEWg	Unit CTA1_10, Section CTA1_10-5	DIST04_SP	1	(56+X)/4 = 64								1.0				[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	48~~46
